movieId,title,genres,imdbId,tmdbId,title_clean,combined
48161,Gridiron Gang (2006),Drama,421206,9766.0,gridiron gang,gridiron gang Drama
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama,382357,1595.0,land of plenty,land of plenty Drama
48262,"Bridge, The (2006)",Documentary,799954,1666.0,bridge the,bridge the Documentary
48304,Apocalypto (2006),Adventure|Drama|Thriller,472043,1579.0,apocalypto,apocalypto Adventure|Drama|Thriller
48319,Flyboys (2006),Action|Adventure|Drama|War,454824,9664.0,flyboys,flyboys Action|Adventure|Drama|War
48322,Jackass Number Two (2006),Comedy|Documentary,493430,12094.0,jackass number two,jackass number two Comedy|Documentary
48326,All the King's Men (2006),Drama,405676,1717.0,all the king s men,all the king s men Drama
48342,Conversations with Other Women (2005),Comedy|Drama|Romance,435623,15624.0,conversations with other women,conversations with other women Comedy|Drama|Romance
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,443453,496.0,borat cultural learnings of america for make benefit glorious nation of kazakhstan,borat cultural learnings of america for make benefit glorious nation of kazakhstan Comedy
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,457430,1417.0,pan s labyrinth,pan s labyrinth Drama|Fantasy|Thriller
48412,"Guardian, The (2006)",Action|Adventure|Drama,406816,4643.0,guardian the,guardian the Action|Adventure|Drama
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,400717,7484.0,open season,open season Adventure|Animation|Children|Comedy|IMAX
48416,School for Scoundrels (2006),Comedy|Crime,462519,9842.0,school for scoundrels,school for scoundrels Comedy|Crime
48516,"Departed, The (2006)",Crime|Drama|Thriller,407887,1422.0,departed the,departed the Crime|Drama|Thriller
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,420294,10781.0,texas chainsaw massacre the beginning the,texas chainsaw massacre the beginning the Horror|Thriller
48520,Employee of the Month (2006),Comedy,424993,9794.0,employee of the month,employee of the month Comedy
48560,Running With Scissors (2006),Comedy|Drama,439289,7510.0,running with scissors,running with scissors Comedy|Drama
48593,Man of the Year (2006),Comedy|Thriller,483726,9895.0,man of the year,man of the year Comedy|Thriller
48596,"Marine, The (2006)",Action|Drama|Thriller,419946,8975.0,marine the,marine the Action|Drama|Thriller
48598,Infamous (2006),Drama,420609,9672.0,infamous,infamous Drama
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,74291,42236.0,fellini s casanova,fellini s casanova Drama|Romance
48649,Chapayev (1934),Drama|War,24966,46774.0,chapayev,chapayev Drama|War
48678,Feast (2005),Action|Comedy|Horror|Thriller,426459,10070.0,feast,feast Action|Comedy|Horror|Thriller
48696,Little Children (2006),Drama|Romance,404203,1440.0,little children,little children Drama|Romance
48698,Deliver Us from Evil (2006),Documentary,814075,13364.0,deliver us from evil,deliver us from evil Documentary
48738,"Last King of Scotland, The (2006)",Drama|Thriller,455590,1523.0,last king of scotland the,last king of scotland the Drama|Thriller
48741,"U.S. vs. John Lennon, The (2006)",Documentary,478049,14201.0,u s vs john lennon the,u s vs john lennon the Documentary
48744,Shortbus (2006),Comedy|Drama|Romance,367027,1378.0,shortbus,shortbus Comedy|Drama|Romance
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,206634,9693.0,children of men,children of men Action|Adventure|Drama|Sci-Fi|Thriller
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,482571,1124.0,prestige the,prestige the Drama|Mystery|Sci-Fi|Thriller
48783,Flags of Our Fathers (2006),Drama|War,418689,3683.0,flags of our fathers,flags of our fathers Drama|War
48872,13 Tzameti (2005),Film-Noir|Thriller,475169,6077.0,13 tzameti,13 tzameti Film-Noir|Thriller
48877,Saw III (2006),Crime|Horror|Thriller,489270,214.0,saw iii,saw iii Crime|Horror|Thriller
48879,Catch a Fire (2006),Drama|Thriller,437232,1123.0,catch a fire,catch a fire Drama|Thriller
48883,Death of a President (2006),Crime|Drama|Mystery|Thriller,853096,21173.0,death of a president,death of a president Crime|Drama|Mystery|Thriller
48982,Flushed Away (2006),Animation|Comedy,424095,11619.0,flushed away,flushed away Animation|Comedy
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,396171,1427.0,perfume the story of a murderer,perfume the story of a murderer Crime|Drama|Thriller
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,452681,13767.0,santa clause 3 the escape clause the,santa clause 3 the escape clause the Comedy|Fantasy
49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi,104905,27295.0,mom and dad save the world,mom and dad save the world Comedy|Sci-Fi
49130,"Good Year, A (2006)",Comedy|Drama|Romance,401445,9726.0,good year a,good year a Comedy|Drama|Romance
49132,Shut Up & Sing (2006),Documentary,811136,2152.0,shut up sing,shut up sing Documentary
49220,For Your Consideration (2006),Comedy,470765,14799.0,for your consideration,for your consideration Comedy
49263,Fuck (2005),Comedy|Documentary,486585,21710.0,fuck,fuck Comedy|Documentary
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,420901,8588.0,shooting dogs,shooting dogs Documentary|Drama|War
49272,Casino Royale (2006),Action|Adventure|Thriller,381061,36557.0,casino royale,casino royale Action|Adventure|Thriller
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,366548,9836.0,happy feet,happy feet Adventure|Animation|Children|Comedy|IMAX
49276,Let's Go to Prison (2006),Comedy,454987,9809.0,let s go to prison,let s go to prison Comedy
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,453467,7551.0,d j vu,d j vu Action|Sci-Fi|Thriller
49280,Bobby (2006),Drama,308055,10741.0,bobby,bobby Drama
49284,10 Items or Less (2006),Comedy|Drama|Romance,499603,2357.0,10 items or less,10 items or less Comedy|Drama|Romance
49286,"Holiday, The (2006)",Comedy|Romance,457939,1581.0,holiday the,holiday the Comedy|Romance
49314,Harsh Times (2006),Action|Crime|Drama,433387,7873.0,harsh times,harsh times Action|Crime|Drama
49347,Fast Food Nation (2006),Drama,460792,8324.0,fast food nation,fast food nation Drama
49389,The Great Train Robbery (1903),Crime|Western,439,5698.0,the great train robbery,the great train robbery Crime|Western
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,365830,2179.0,tenacious d in the pick of destiny,tenacious d in the pick of destiny Adventure|Comedy|Musical
49524,"Nativity Story, The (2006)",Drama,762121,2447.0,nativity story the,nativity story the Drama
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,450259,1372.0,blood diamond,blood diamond Action|Adventure|Crime|Drama|Thriller|War
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,413895,9986.0,charlotte s web,charlotte s web Children|Comedy|Drama|Fantasy
49649,Eragon (2006),Action|Adventure|Fantasy,449010,2486.0,eragon,eragon Action|Adventure|Fantasy
49651,Rocky Balboa (2006),Action|Drama,479143,1246.0,rocky balboa,rocky balboa Action|Drama
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,422295,18615.0,fur an imaginary portrait of diane arbus,fur an imaginary portrait of diane arbus Drama|Fantasy|Romance
49688,"Dam Busters, The (1955)",Action|Drama|War,46889,13210.0,dam busters the,dam busters the Action|Drama|War
49735,Another Gay Movie (2006),Comedy,443431,12795.0,another gay movie,another gay movie Comedy
49772,"Painted Veil, The (2006)",Drama|Romance,446755,14202.0,painted veil the,painted veil the Drama|Romance
49793,We Are Marshall (2006),Drama,758794,11170.0,we are marshall,we are marshall Drama
49822,"Good Shepherd, The (2006)",Drama|Thriller,343737,1247.0,good shepherd the,good shepherd the Drama|Thriller
49824,Dreamgirls (2006),Drama|Musical,443489,1125.0,dreamgirls,dreamgirls Drama|Musical
49910,Freedom Writers (2007),Drama,463998,1646.0,freedom writers,freedom writers Drama
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,783612,58923.0,when the levees broke a requiem in four acts,when the levees broke a requiem in four acts Documentary
49932,Inland Empire (2006),Drama|Mystery|Thriller,460829,1730.0,inland empire,inland empire Drama|Mystery|Thriller
49957,"History Boys, The (2006)",Comedy|Drama,464049,8618.0,history boys the,history boys the Comedy|Drama
49961,Notes on a Scandal (2006),Drama,465551,1259.0,notes on a scandal,notes on a scandal Drama
50003,DOA: Dead or Alive (2006),Action|Adventure,398913,9053.0,doa dead or alive,doa dead or alive Action|Adventure
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,473444,1494.0,curse of the golden flower,curse of the golden flower Action|Drama
50064,"Good German, The (2006)",Drama|Mystery|Thriller,452624,182.0,good german the,good german the Drama|Mystery|Thriller
50068,Letters from Iwo Jima (2006),Drama|War,498380,1251.0,letters from iwo jima,letters from iwo jima Drama|War
50147,Black Christmas (2006),Action|Horror|Thriller,454082,9656.0,black christmas,black christmas Action|Horror|Thriller
50158,Stomp the Yard (2007),Drama|Musical,775539,1931.0,stomp the yard,stomp the yard Drama|Musical
50160,Miss Potter (2006),Drama,482546,13967.0,miss potter,miss potter Drama
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,808146,8275.0,american pie presents the naked mile,american pie presents the naked mile Comedy|Romance
50274,Venus (2006),Drama|Romance,489327,13771.0,venus,venus Drama|Romance
50354,The Return of Don Camillo (1953),Comedy,45081,11578.0,the return of don camillo,the return of don camillo Comedy
50356,The Little World of Don Camillo (1952),Comedy,43918,11972.0,the little world of don camillo,the little world of don camillo Comedy
50440,Primeval (2007),Horror|Thriller,772193,4283.0,primeval,primeval Horror|Thriller
50442,Alpha Dog (2007),Crime|Drama,426883,7457.0,alpha dog,alpha dog Crime|Drama
50445,"Hitcher, The (2007)",Action|Horror|Thriller,455960,8398.0,hitcher the,hitcher the Action|Horror|Thriller
50514,After the Wedding (Efter brylluppet) (2006),Drama,457655,3549.0,after the wedding,after the wedding Drama
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,398808,1265.0,bridge to terabithia,bridge to terabithia Adventure|Children|Fantasy
50610,Beer League (2006),Comedy,453453,14137.0,beer league,beer league Comedy
50613,Dead Meat (2004),Horror,369359,15689.0,dead meat,dead meat Horror
50658,49 Up (2005),Documentary,473434,13365.0,49 up,49 up Documentary
50685,Waitress (2007),Comedy|Drama|Romance,473308,10758.0,waitress,waitress Comedy|Drama|Romance
50740,Seven Up! (1964),Documentary,58578,51863.0,seven up,seven up Documentary
50792,Catch and Release (2006),Comedy|Drama|Romance,395495,13668.0,catch and release,catch and release Comedy|Drama|Romance
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,475394,7516.0,smokin aces,smokin aces Action|Crime|Drama|Thriller
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,397044,10075.0,blood and chocolate,blood and chocolate Drama|Fantasy|Horror|Romance
50798,Epic Movie (2007),Adventure|Comedy,799949,9760.0,epic movie,epic movie Adventure|Comedy
50800,"Messengers, The (2007)",Drama|Horror|Thriller,425430,9966.0,messengers the,messengers the Drama|Horror|Thriller
50802,Because I Said So (2007),Comedy|Drama|Romance,490084,1257.0,because i said so,because i said so Comedy|Drama|Romance
50804,Hannibal Rising (2007),Drama|Horror|Thriller,367959,1248.0,hannibal rising,hannibal rising Drama|Horror|Thriller
50806,Norbit (2007),Comedy|Romance,477051,9757.0,norbit,norbit Comedy|Romance
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,469754,5206.0,boss of it all the,boss of it all the Comedy|Drama
50851,Cocaine Cowboys (2006),Documentary,380268,14761.0,cocaine cowboys,cocaine cowboys Documentary
50872,Ratatouille (2007),Animation|Children|Drama,382932,2062.0,ratatouille,ratatouille Animation|Children|Drama
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,401711,2266.0,paris i love you,paris i love you Romance
50923,"Astronaut Farmer, The (2007)",Drama,469263,5172.0,astronaut farmer the,astronaut farmer the Drama
50942,"Wake Up, Ron Burgundy (2004)",Comedy,423505,9965.0,wake up ron burgundy,wake up ron burgundy Comedy
50954,It's a Boy Girl Thing (2006),Comedy|Romance,482527,37725.0,it s a boy girl thing,it s a boy girl thing Comedy|Romance
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,396042,13517.0,ugly duckling and me the,ugly duckling and me the Animation|Comedy
51024,The Odyssey (1997),Adventure|Drama|Fantasy,118414,17266.0,the odyssey,the odyssey Adventure|Drama|Fantasy
51037,Unknown (2006),Drama|Mystery|Thriller,450340,9828.0,unknown,unknown Drama|Mystery|Thriller
51077,Ghost Rider (2007),Action|Fantasy|Thriller,259324,1250.0,ghost rider,ghost rider Action|Fantasy|Thriller
51080,Breach (2007),Drama|Thriller,401997,4169.0,breach,breach Drama|Thriller
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,778661,16555.0,tyler perry s daddy s little girls,tyler perry s daddy s little girls Comedy|Romance
51084,Music and Lyrics (2007),Comedy|Romance,758766,11172.0,music and lyrics,music and lyrics Comedy|Romance
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,481369,3594.0,number 23 the,number 23 the Drama|Mystery|Thriller
51088,Reno 911!: Miami (2007),Comedy,499554,10090.0,reno 911 miami,reno 911 miami Comedy
51091,Black Snake Moan (2006),Drama,462200,7874.0,black snake moan,black snake moan Drama
51167,My Father and My Son (Babam ve oglum) (2005),Drama,476735,13393.0,my father and my son,my father and my son Drama
51174,Factory Girl (2006),Drama,432402,12271.0,factory girl,factory girl Drama
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,425112,4638.0,hot fuzz,hot fuzz Action|Comedy|Crime|Mystery
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,465188,1993.0,golden door,golden door Adventure|Drama|Romance
51357,Citizen X (1995),Crime|Drama|Thriller,112681,12554.0,citizen x,citizen x Crime|Drama|Thriller
51412,Next (2007),Action|Sci-Fi|Thriller,435705,1738.0,next,next Action|Sci-Fi|Thriller
51471,Amazing Grace (2006),Drama|Romance,454776,15163.0,amazing grace,amazing grace Drama|Romance
51498,2001 Maniacs (2005),Comedy|Horror,264323,10845.0,2001 maniacs,2001 maniacs Comedy|Horror
51540,Zodiac (2007),Crime|Drama|Thriller,443706,1949.0,zodiac,zodiac Crime|Drama|Thriller
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,425379,11330.0,pusher iii i m the angel of death,pusher iii i m the angel of death Action|Comedy|Drama|Horror|Thriller
51562,Babylon 5: The Gathering (1993),Sci-Fi,106336,10942.0,babylon 5 the gathering,babylon 5 the gathering Sci-Fi
51573,Meshes of the Afternoon (1943),Fantasy,36154,27040.0,meshes of the afternoon,meshes of the afternoon Fantasy
51575,Wild Hogs (2007),Adventure|Comedy,486946,11199.0,wild hogs,wild hogs Adventure|Comedy
51662,300 (2007),Action|Fantasy|War|IMAX,416449,1271.0,300,300 Action|Fantasy|War|IMAX
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,475937,10790.0,abandoned the,abandoned the Horror|Mystery|Thriller
51694,Starter for 10 (2006),Drama|Romance,477095,14055.0,starter for 10,starter for 10 Drama|Romance
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,768212,2267.0,last mimzy the,last mimzy the Adventure|Children|Sci-Fi
51705,Priceless (Hors de prix) (2006),Comedy|Romance,482088,6691.0,priceless,priceless Comedy|Romance
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,468492,1255.0,host the,host the Comedy|Drama|Horror|Sci-Fi|Thriller
51834,Becoming Jane (2007),Drama|Romance,416508,2977.0,becoming jane,becoming jane Drama|Romance
51884,"Namesake, The (2006)",Drama|Romance,433416,16727.0,namesake the,namesake the Drama|Romance
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,770772,14434.0,i think i love my wife,i think i love my wife Comedy|Drama|Romance
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,477071,9963.0,premonition,premonition Drama|Fantasy|Mystery|Thriller
51927,Dead Silence (2007),Horror|Mystery|Thriller,455760,14001.0,dead silence,dead silence Horror|Mystery|Thriller
51931,Reign Over Me (2007),Drama,490204,2355.0,reign over me,reign over me Drama
51933,Pride (2007),Drama,475355,16385.0,pride,pride Drama
51935,Shooter (2007),Action|Drama|Thriller,822854,7485.0,shooter,shooter Action|Drama|Thriller
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,800069,9793.0,hills have eyes ii the,hills have eyes ii the Horror|Thriller
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,453556,1273.0,tmnt,tmnt Action|Adventure|Animation|Children|Comedy|Fantasy
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,389557,9075.0,black book,black book Drama|Thriller|War
52241,"Lookout, The (2007)",Crime|Drama|Thriller,427470,8270.0,lookout the,lookout the Crime|Drama|Thriller
52245,Blades of Glory (2007),Comedy|Romance,445934,9955.0,blades of glory,blades of glory Comedy|Romance
52279,Are We Done Yet? (2007),Comedy,422774,10172.0,are we done yet,are we done yet Comedy
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,462322,253768.0,grindhouse,grindhouse Action|Crime|Horror|Sci-Fi|Thriller
52283,"Reaping, The (2007)",Horror|Thriller,444682,1683.0,reaping the,reaping the Horror|Thriller
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,396555,1267.0,meet the robinsons,meet the robinsons Action|Adventure|Animation|Children|Comedy|Sci-Fi
52299,American Hardcore (2006),Documentary,419434,16018.0,american hardcore,american hardcore Documentary
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,76584,22311.0,inglorious bastards,inglorious bastards Action|Adventure|Drama|War
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,448134,1272.0,sunshine,sunshine Adventure|Drama|Sci-Fi|Thriller
52375,"Hoax, The (2007)",Crime|Drama,462338,9903.0,hoax the,hoax the Crime|Drama
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,60345,13377.0,how the grinch stole christmas,how the grinch stole christmas Animation|Comedy|Fantasy|Musical
52458,Disturbia (2007),Drama|Thriller,486822,8271.0,disturbia,disturbia Drama|Thriller
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,455326,13158.0,aqua teen hunger force colon movie film for theaters,aqua teen hunger force colon movie film for theaters Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,450188,1407.0,vie en rose la,vie en rose la Drama|Musical
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,488120,6145.0,fracture,fracture Crime|Drama|Mystery|Thriller
52644,Vacancy (2007),Horror|Thriller,452702,10294.0,vacancy,vacancy Horror|Thriller
52668,In the Land of Women (2007),Comedy|Drama|Romance,419843,13067.0,in the land of women,in the land of women Comedy|Drama|Romance
52694,Mr. Bean's Holiday (2007),Comedy,453451,1268.0,mr bean s holiday,mr bean s holiday Comedy
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,435670,9785.0,invisible the,invisible the Crime|Drama|Fantasy|Mystery|Thriller
52715,Kickin It Old Skool (2007),Comedy,772178,13280.0,kickin it old skool,kickin it old skool Comedy
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,413300,559.0,spider man 3,spider man 3 Action|Adventure|Sci-Fi|Thriller|IMAX
52724,Lucky You (2007),Comedy|Drama,338216,1950.0,lucky you,lucky you Comedy|Drama
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,329737,13352.0,it s a very merry muppet christmas movie,it s a very merry muppet christmas movie Children|Comedy
52767,21 Up (1977),Documentary,75610,20553.0,21 up,21 up Documentary
52784,Sharkwater (2006),Documentary,856008,13894.0,sharkwater,sharkwater Documentary
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,95583,14240.0,maniac cop,maniac cop Action|Crime|Horror|Thriller
52867,"Ex, The (2007)",Comedy|Romance,458364,13171.0,ex the,ex the Comedy|Romance
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,851578,4977.0,paprika,paprika Animation|Mystery|Sci-Fi
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,409904,2269.0,day watch,day watch Action|Fantasy|Horror|Thriller
52952,This Is England (2006),Drama,480025,11798.0,this is england,this is england Drama
52967,Away from Her (2006),Drama,491747,1919.0,away from her,away from her Drama
52973,Knocked Up (2007),Comedy|Drama|Romance,478311,4964.0,knocked up,knocked up Comedy|Drama|Romance
52975,Hairspray (2007),Comedy|Drama|Musical,427327,2976.0,hairspray,hairspray Comedy|Drama|Musical
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,463854,1562.0,28 weeks later,28 weeks later Horror|Sci-Fi|Thriller
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,87578,11205.0,wheels on meals,wheels on meals Action|Comedy|Crime|Romance
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,762111,36676.0,jonestown the life and death of peoples temple,jonestown the life and death of peoples temple Documentary
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,413267,810.0,shrek the third,shrek the third Adventure|Animation|Children|Comedy|Fantasy
53123,Once (2006),Drama|Musical|Romance,907657,5723.0,once,once Drama|Musical|Romance
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,449088,285.0,pirates of the caribbean at world s end,pirates of the caribbean at world s end Action|Adventure|Comedy|Fantasy
53127,Bug (2007),Drama|Horror|Thriller,470705,12526.0,bug,bug Drama|Horror|Thriller
53129,Mr. Brooks (2007),Crime|Drama|Thriller,780571,3432.0,mr brooks,mr brooks Crime|Drama|Thriller
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,455596,14208.0,librarian return to king solomon s mines the,librarian return to king solomon s mines the Action|Adventure|Fantasy
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,412915,14207.0,librarian quest for the spear the,librarian quest for the spear the Action|Adventure|Comedy|Fantasy|Romance
53143,Fay Grim (2006),Action|Thriller,444628,24200.0,fay grim,fay grim Action|Thriller
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,497137,5488.0,i m a cyborg but that s ok,i m a cyborg but that s ok Comedy|Drama|Romance|Sci-Fi
53280,"Breed, The (2006)",Horror|Thriller,455362,10063.0,breed the,breed the Horror|Thriller
53318,Cashback (2006),Comedy|Drama|Romance,460740,12225.0,cashback,cashback Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller,496806,298.0,ocean s thirteen,ocean s thirteen Crime|Thriller
53326,Them (Ils) (2006),Horror,465203,10832.0,them,them Horror
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,177242,2241.0,sun alley,sun alley Comedy|Romance
53435,Hostel: Part II (2007),Crime|Horror|Thriller,498353,1691.0,hostel part ii,hostel part ii Crime|Horror|Thriller
53447,Paranoid Park (2007),Crime|Drama,842929,1990.0,paranoid park,paranoid park Crime|Drama
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,79453,170261.0,legend of sleepy hollow the,legend of sleepy hollow the Comedy|Fantasy|Horror
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,79946,22049.0,starcrash,starcrash Action|Adventure|Fantasy|Sci-Fi
53460,Surf's Up (2007),Animation|Children|Comedy,423294,9408.0,surf s up,surf s up Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,486576,1979.0,fantastic four rise of the silver surfer,fantastic four rise of the silver surfer Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller,479500,14043.0,nancy drew,nancy drew Adventure|Crime|Thriller
53468,Fido (2006),Comedy|Horror|Thriller,457572,10288.0,fido,fido Comedy|Horror|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,1028528,1991.0,death proof,death proof Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,462504,9952.0,rescue dawn,rescue dawn Action|Adventure|Drama|War
53574,"TV Set, The (2006)",Comedy|Drama,473709,17320.0,tv set the,tv set the Comedy|Drama
53578,"Valet, The (La doublure) (2006)",Comedy,449851,21427.0,valet the,valet the Comedy
53808,Bring It On: All or Nothing (2006),Comedy,490822,11211.0,bring it on all or nothing,bring it on all or nothing Comedy
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,430484,49870.0,power of nightmares the the rise of the politics of fear,power of nightmares the the rise of the politics of fear Documentary
53894,Sicko (2007),Documentary|Drama,386032,2359.0,sicko,sicko Documentary|Drama
53921,"Mighty Heart, A (2007)",Drama|Thriller,829459,1988.0,mighty heart a,mighty heart a Drama|Thriller
53953,1408 (2007),Drama|Horror|Thriller,450385,3021.0,1408,1408 Drama|Horror|Thriller
53956,Death at a Funeral (2007),Comedy,795368,2196.0,death at a funeral,death at a funeral Comedy
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,337978,1571.0,live free or die hard,live free or die hard Action|Adventure|Crime|Thriller
53974,License to Wed (2007),Comedy|Romance,762114,2959.0,license to wed,license to wed Comedy|Romance
53993,Evan Almighty (2007),Comedy|Fantasy,413099,2698.0,evan almighty,evan almighty Comedy|Fantasy
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,418279,1858.0,transformers,transformers Action|Sci-Fi|Thriller|IMAX
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,373889,675.0,harry potter and the order of the phoenix,harry potter and the order of the phoenix Adventure|Drama|Fantasy|IMAX
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,762107,3563.0,i now pronounce you chuck and larry,i now pronounce you chuck and larry Comedy|Romance
54116,First Snow (2006),Drama|Thriller,432289,16083.0,first snow,first snow Drama|Thriller
54121,Broken Arrow (1950),Drama|Romance|Western,42286,37292.0,broken arrow,broken arrow Drama|Romance|Western
54185,Manufactured Landscapes (2006),Documentary,832903,24582.0,manufactured landscapes,manufactured landscapes Documentary
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,445922,4688.0,across the universe,across the universe Drama|Fantasy|Musical|Romance
54256,Hot Rod (2007),Comedy,787475,10074.0,hot rod,hot rod Comedy
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,486655,2270.0,stardust,stardust Adventure|Comedy|Fantasy|Romance
54272,"Simpsons Movie, The (2007)",Animation|Comedy,462538,35.0,simpsons movie the,simpsons movie the Animation|Comedy
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,897361,5857.0,i know who killed me,i know who killed me Crime|Drama|Thriller
54276,No Reservations (2007),Comedy|Drama|Romance,481141,3638.0,no reservations,no reservations Comedy|Drama|Romance
54281,Charlie Bartlett (2007),Comedy|Drama,423977,8669.0,charlie bartlett,charlie bartlett Comedy|Drama
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,440963,2503.0,bourne ultimatum the,bourne ultimatum the Action|Crime|Thriller
54354,China Blue (2005),Documentary,478116,54546.0,china blue,china blue Documentary
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,362225,10795.0,tell no one,tell no one Crime|Drama|Mystery|Thriller
54503,Superbad (2007),Comedy,829482,8363.0,superbad,superbad Comedy
